2022-01-31 17:24:29
FR_MTP_SABI
0485
0247
2022-01-31 17:35:33
FR_MTP_MOSS
0423
0175
2022-01-31 17:35:37
FR_STJ_SJLC
0290
0176
2022-01-31 17:35:39
FR_MTP_MEDC
0255
0119
2022-01-31 17:35:43
FR_MTP_OCCI
0627
0393
2022-01-31 17:35:44
FR_CAS_VICA
0074
0074
2022-01-31 17:35:47
FR_MTP_GA109
0109
0090
2022-01-31 17:35:52
FR_MTP_GA250
0250
0194
2022-01-31 17:35:54
FR_CAS_CDGA
0260
0097
2022-01-31 17:35:56
FR_MTP_ARCE
0230
0230
2022-01-31 17:35:57
FR_MTP_POLY
1911
1448
2022-01-31 17:40:58
FR_MTP_ANTI
0239
0145
2022-01-31 17:40:58
FR_MTP_COME
0835
0344
2022-01-31 17:40:58
FR_MTP_CORU
0430
0184
2022-01-31 17:40:59
FR_MTP_EURO
0593
0405
2022-01-31 17:40:59
FR_MTP_FOCH
0540
0181
2022-01-31 17:41:00
FR_MTP_GAMB
0470
0100
2022-01-31 17:41:00
FR_MTP_GARE
656
355
2022-01-31 17:41:00
FR_MTP_TRIA
436
175
2022-01-31 17:41:01
FR_MTP_ARCT
0460
0138
2022-01-31 17:41:01
FR_MTP_PITO
588
297
2022-01-31 17:41:01
FR_MTP_CIRC
1200
0585
2022-01-31 17:41:02
FR_MTP_SABI
0485
0245
2022-01-31 17:41:02
FR_MTP_GARC
0395
0267
2022-01-31 17:41:02
FR_MTP_SABI
0485
0245
2022-01-31 17:41:02
FR_MTP_MOSS
0423
0185
2022-01-31 17:41:03
FR_STJ_SJLC
0290
0178
2022-01-31 17:41:03
FR_MTP_MEDC
0255
0124
2022-01-31 17:41:03
FR_MTP_OCCI
0627
0409
2022-01-31 17:41:04
FR_CAS_VICA
0074
0074
2022-01-31 17:41:04
FR_MTP_GA109
0109
0092
2022-01-31 17:41:05
FR_MTP_GA250
0250
0192
2022-01-31 17:41:05
FR_CAS_CDGA
0260
0099
2022-01-31 17:41:05
FR_MTP_ARCE
0230
0230
2022-01-31 17:41:06
FR_MTP_POLY
1911
1448
2022-01-31 17:46:06
FR_MTP_ANTI
0239
0146
2022-01-31 17:46:07
FR_MTP_COME
0835
0344
2022-01-31 17:46:07
FR_MTP_CORU
0430
0184
2022-01-31 17:46:08
FR_MTP_EURO
0593
0409
2022-01-31 17:46:08
FR_MTP_FOCH
0540
0176
2022-01-31 17:46:08
FR_MTP_GAMB
0470
0102
2022-01-31 17:46:09
FR_MTP_GARE
656
352
2022-01-31 17:46:09
FR_MTP_TRIA
436
178
2022-01-31 17:46:10
FR_MTP_ARCT
0460
0137
2022-01-31 17:46:10
FR_MTP_PITO
588
301
2022-01-31 17:46:10
FR_MTP_CIRC
1200
0585
2022-01-31 17:46:11
FR_MTP_SABI
0485
0248
2022-01-31 17:46:11
FR_MTP_GARC
0395
0270
2022-01-31 17:46:12
FR_MTP_SABI
0485
0248
2022-01-31 17:46:12
FR_MTP_MOSS
0423
0187
2022-01-31 17:46:12
FR_STJ_SJLC
0290
0178
2022-01-31 17:46:13
FR_MTP_MEDC
0255
0124
2022-01-31 17:46:13
FR_MTP_OCCI
0627
0421
2022-01-31 17:46:13
FR_CAS_VICA
0074
0074
2022-01-31 17:46:14
FR_MTP_GA109
0109
0092
2022-01-31 17:46:14
FR_MTP_GA250
0250
0189
2022-01-31 17:46:15
FR_CAS_CDGA
0260
0099
2022-01-31 17:46:15
FR_MTP_ARCE
0230
0230
2022-01-31 17:46:16
FR_MTP_POLY
1911
1448
2022-01-31 17:51:16
FR_MTP_ANTI
0239
0147
2022-01-31 17:51:17
FR_MTP_COME
0835
0345
2022-01-31 17:51:17
FR_MTP_CORU
0430
0187
2022-01-31 17:51:17
FR_MTP_EURO
0593
0412
2022-01-31 17:51:18
FR_MTP_FOCH
0540
0173
2022-01-31 17:51:19
FR_MTP_GAMB
0470
0105
2022-01-31 17:51:19
FR_MTP_GARE
656
356
2022-01-31 17:51:20
FR_MTP_TRIA
436
182
2022-01-31 17:51:20
FR_MTP_ARCT
0460
0135
2022-01-31 17:51:20
FR_MTP_PITO
588
308
2022-01-31 17:51:21
FR_MTP_CIRC
1200
0585
2022-01-31 17:51:21
FR_MTP_SABI
0485
0247
2022-01-31 17:51:22
FR_MTP_GARC
0395
0272
2022-01-31 17:51:22
FR_MTP_SABI
0485
0247
2022-01-31 17:51:22
FR_MTP_MOSS
0423
0194
2022-01-31 17:51:23
FR_STJ_SJLC
0290
0180
2022-01-31 17:51:23
FR_MTP_MEDC
0255
0125
2022-01-31 17:51:24
FR_MTP_OCCI
0627
0434
2022-01-31 17:51:24
FR_CAS_VICA
0074
0074
2022-01-31 17:51:24
FR_MTP_GA109
0109
0093
2022-01-31 17:51:25
FR_MTP_GA250
0250
0188
2022-01-31 17:51:25
FR_CAS_CDGA
0260
0101
2022-01-31 17:51:25
FR_MTP_ARCE
0230
0230
2022-01-31 17:51:26
FR_MTP_POLY
1911
1448
2022-01-31 17:56:26
FR_MTP_ANTI
0239
0147
2022-01-31 17:56:26
FR_MTP_COME
0835
0357
2022-01-31 17:56:27
FR_MTP_CORU
0430
0190
2022-01-31 17:56:27
FR_MTP_EURO
0593
0418
2022-01-31 17:56:27
FR_MTP_FOCH
0540
0170
2022-01-31 17:56:28
FR_MTP_GAMB
0470
0102
2022-01-31 17:56:28
FR_MTP_GARE
656
369
2022-01-31 17:56:28
FR_MTP_TRIA
436
185
2022-01-31 17:56:29
FR_MTP_ARCT
0460
0133
2022-01-31 17:56:29
FR_MTP_PITO
588
309
2022-01-31 17:56:29
FR_MTP_CIRC
1200
0585
2022-01-31 17:56:30
FR_MTP_SABI
0485
0244
2022-01-31 17:56:30
FR_MTP_GARC
0395
0273
2022-01-31 17:56:31
FR_MTP_SABI
0485
0244
2022-01-31 17:56:31
FR_MTP_MOSS
0423
0201
2022-01-31 17:56:31
FR_STJ_SJLC
0290
0180
2022-01-31 17:56:32
FR_MTP_MEDC
0255
0124
2022-01-31 17:56:32
FR_MTP_OCCI
0627
0442
2022-01-31 17:56:32
FR_CAS_VICA
0074
0074
2022-01-31 17:56:33
FR_MTP_GA109
0109
0094
2022-01-31 17:56:33
FR_MTP_GA250
0250
0186
2022-01-31 17:56:34
FR_CAS_CDGA
0260
0103
2022-01-31 17:56:34
FR_MTP_ARCE
0230
0230
2022-01-31 17:56:39
FR_MTP_POLY
1911
1448
2022-01-31 18:01:39
FR_MTP_ANTI
0239
0147
2022-01-31 18:01:40
2022-01-31 18:01:59
FR_MTP_ANTI
0239
0147
2022-01-31 18:02:06
2022-01-31 18:02:06
FR_MTP_ANTI
0239
0147
2022-01-31 18:02:06
2022-01-31 18:02:14
FR_MTP_ANTI
0239
0147
2022-01-31 18:02:16
2022-01-31 18:02:25
FR_MTP_ANTI
0239
0147
2022-01-31 18:02:26
2022-01-31 18:08:43
FR_MTP_ANTI
0239
0146
2022-01-31 18:08:43
FR_MTP_COME
0835
0363
2022-01-31 18:08:43
FR_MTP_CORU
0430
0186
2022-01-31 18:08:44
FR_MTP_EURO
0593
0423
2022-01-31 18:08:44
FR_MTP_FOCH
0540
0181
2022-01-31 18:08:45
FR_MTP_GAMB
0470
0106
2022-01-31 18:08:45
FR_MTP_GARE
656
395
2022-01-31 18:08:55
FR_MTP_ANTI
0239
0146
2022-01-31 18:08:56
FR_MTP_COME
0835
0363
2022-01-31 18:08:56
FR_MTP_CORU
0430
0186
2022-01-31 18:08:56
FR_MTP_EURO
0593
0423
2022-01-31 18:08:57
FR_MTP_FOCH
0540
0181
2022-01-31 18:08:57
FR_MTP_GAMB
0470
0106
2022-01-31 18:08:57
FR_MTP_GARE
656
395
2022-01-31 18:08:58
FR_MTP_TRIA
436
197
2022-01-31 18:08:58
FR_MTP_ARCT
0460
0134
2022-01-31 18:08:58
FR_MTP_PITO
588
321
2022-01-31 18:08:59
FR_MTP_CIRC
1200
0585
2022-01-31 18:08:59
FR_MTP_SABI
0485
0251
2022-01-31 18:09:00
FR_MTP_GARC
0395
0275
2022-01-31 18:09:00
FR_MTP_SABI
0485
0251
2022-01-31 18:09:00
FR_MTP_MOSS
0423
0216
2022-01-31 18:09:01
FR_STJ_SJLC
0290
0183
2022-01-31 18:09:01
FR_MTP_MEDC
0255
0127
2022-01-31 18:09:01
FR_MTP_OCCI
0627
0454
2022-01-31 18:09:02
FR_CAS_VICA
0074
0074
2022-01-31 18:09:02
FR_MTP_GA109
0109
0095
2022-01-31 18:09:03
FR_MTP_GA250
0250
0190
2022-01-31 18:09:03
FR_CAS_CDGA
0260
0104
2022-01-31 18:09:03
FR_MTP_ARCE
0230
0230
2022-01-31 18:09:04
FR_MTP_POLY
1911
1448
2022-01-31 18:09:59
FR_MTP_ANTI
0239
0146
2022-01-31 18:10:00
FR_MTP_COME
0835
0366
2022-01-31 18:10:00
FR_MTP_CORU
0430
0188
2022-01-31 18:10:00
FR_MTP_EURO
0593
0428
2022-01-31 18:10:01
FR_MTP_FOCH
0540
0181
2022-01-31 18:10:01
FR_MTP_GAMB
0470
0107
2022-01-31 18:10:01
FR_MTP_GARE
656
394
2022-01-31 18:10:02
FR_MTP_TRIA
436
199
2022-01-31 18:10:02
FR_MTP_ARCT
0460
0134
2022-01-31 18:10:02
FR_MTP_PITO
588
321
2022-01-31 18:10:03
FR_MTP_CIRC
1200
0585
2022-01-31 18:10:03
FR_MTP_SABI
0485
0251
2022-01-31 18:10:03
FR_MTP_GARC
0395
0275
2022-01-31 18:10:04
FR_MTP_SABI
0485
0251
2022-01-31 18:10:04
FR_MTP_MOSS
0423
0216
2022-01-31 18:10:05
FR_STJ_SJLC
0290
0183
2022-01-31 18:10:05
FR_MTP_MEDC
0255
0127
2022-01-31 18:10:06
FR_MTP_OCCI
0627
0454
2022-01-31 18:10:06
FR_CAS_VICA
0074
0074
2022-01-31 18:10:07
FR_MTP_GA109
0109
0095
2022-01-31 18:10:07
FR_MTP_GA250
0250
0190
2022-01-31 18:10:07
FR_CAS_CDGA
0260
0104
2022-01-31 18:10:08
FR_MTP_ARCE
0230
0230
2022-01-31 18:10:08
FR_MTP_POLY
1911
1448
2022-01-31 18:15:09
FR_MTP_ANTI
0239
0146
2022-01-31 18:15:09
FR_MTP_COME
0835
0371
2022-01-31 18:15:10
FR_MTP_CORU
0430
0192
2022-01-31 18:15:15
FR_MTP_EURO
0593
0429
2022-01-31 18:15:15
FR_MTP_FOCH
0540
0187
2022-01-31 18:15:16
FR_MTP_GAMB
0470
0108
2022-01-31 18:15:16
FR_MTP_GARE
656
405
2022-01-31 18:15:17
FR_MTP_TRIA
436
207
2022-01-31 18:15:17
FR_MTP_ARCT
0460
0135
2022-01-31 18:15:18
FR_MTP_PITO
588
323
2022-01-31 18:15:18
FR_MTP_CIRC
1200
0585
2022-01-31 18:15:19
FR_MTP_SABI
0485
0255
2022-01-31 18:15:20
FR_MTP_GARC
0395
0280
2022-01-31 18:15:20
FR_MTP_SABI
0485
0255
2022-01-31 18:15:20
FR_MTP_MOSS
0423
0218
2022-01-31 18:15:21
FR_STJ_SJLC
0290
0183
2022-01-31 18:15:21
FR_MTP_MEDC
0255
0127
2022-01-31 18:15:22
FR_MTP_OCCI
0627
0454
2022-01-31 18:15:22
FR_CAS_VICA
0074
0074
2022-01-31 18:15:27
FR_MTP_GA109
0109
0095
2022-01-31 18:15:27
FR_MTP_GA250
0250
0191
2022-01-31 18:15:28
FR_CAS_CDGA
0260
0104
2022-01-31 18:15:28
FR_MTP_ARCE
0230
0230
2022-01-31 18:15:29
FR_MTP_POLY
1911
1448
2022-01-31 18:20:29
FR_MTP_ANTI
0239
0146
2022-01-31 18:20:29
FR_MTP_COME
0835
0383
2022-01-31 18:20:30
FR_MTP_CORU
0430
0198
2022-01-31 18:20:30
FR_MTP_EURO
0593
0435
2022-01-31 18:20:30
FR_MTP_FOCH
0540
0189
2022-01-31 18:20:31
FR_MTP_GAMB
0470
0108
2022-01-31 18:20:31
FR_MTP_GARE
656
407
2022-01-31 18:20:31
FR_MTP_TRIA
436
214
2022-01-31 18:20:32
FR_MTP_ARCT
0460
0134
2022-01-31 18:20:32
FR_MTP_PITO
588
326
2022-01-31 18:20:32
FR_MTP_CIRC
1200
0585
2022-01-31 18:20:33
FR_MTP_SABI
0485
0252
2022-01-31 18:20:33
FR_MTP_GARC
0395
0280
2022-01-31 18:20:33
FR_MTP_SABI
0485
0252
2022-01-31 18:20:34
FR_MTP_MOSS
0423
0220
2022-01-31 18:20:34
FR_STJ_SJLC
0290
0184
2022-01-31 18:20:34
FR_MTP_MEDC
0255
0129
2022-01-31 18:20:35
FR_MTP_OCCI
0627
0454
2022-01-31 18:20:35
FR_CAS_VICA
0074
0074
2022-01-31 18:20:35
FR_MTP_GA109
0109
0095
2022-01-31 18:20:36
FR_MTP_GA250
0250
0193
2022-01-31 18:20:36
FR_CAS_CDGA
0260
0107
2022-01-31 18:20:37
FR_MTP_ARCE
0230
0230
2022-01-31 18:20:37
FR_MTP_POLY
1911
1448
2022-01-31 18:25:38
FR_MTP_ANTI
0239
0146
2022-01-31 18:25:38
FR_MTP_COME
0835
0385
2022-01-31 18:25:38
FR_MTP_CORU
0430
0203
2022-01-31 18:25:39
FR_MTP_EURO
0593
0439
2022-01-31 18:25:39
FR_MTP_FOCH
0540
0191
2022-01-31 18:25:39
FR_MTP_GAMB
0470
0112
2022-01-31 18:25:40
FR_MTP_GARE
656
409
2022-01-31 18:25:40
FR_MTP_TRIA
436
218
2022-01-31 18:25:40
FR_MTP_ARCT
0460
0135
2022-01-31 18:25:41
FR_MTP_PITO
588
324
2022-01-31 18:25:41
FR_MTP_CIRC
1200
0585
2022-01-31 18:25:41
FR_MTP_SABI
0485
0256
2022-01-31 18:25:42
FR_MTP_GARC
0395
0279
2022-01-31 18:25:42
FR_MTP_SABI
0485
0256
2022-01-31 18:25:42
FR_MTP_MOSS
0423
0223
2022-01-31 18:25:43
FR_STJ_SJLC
0290
0192
2022-01-31 18:25:43
FR_MTP_MEDC
0255
0129
2022-01-31 18:25:43
FR_MTP_OCCI
0627
0463
2022-01-31 18:25:44
FR_CAS_VICA
0074
0074
2022-01-31 18:25:44
FR_MTP_GA109
0109
0095
2022-01-31 18:25:44
FR_MTP_GA250
0250
0191
2022-01-31 18:25:45
FR_CAS_CDGA
0260
0107
2022-01-31 18:25:45
FR_MTP_ARCE
0230
0230
2022-01-31 18:25:45
FR_MTP_POLY
1911
1448
2022-01-31 18:30:46
FR_MTP_ANTI
0239
0146
2022-01-31 18:30:46
FR_MTP_COME
0835
0379
2022-01-31 18:30:46
FR_MTP_CORU
0430
0212
2022-01-31 18:30:47
FR_MTP_EURO
0593
0442
2022-01-31 18:30:47
FR_MTP_FOCH
0540
0188
2022-01-31 18:30:47
FR_MTP_GAMB
0470
0111
2022-01-31 18:30:48
FR_MTP_GARE
656
409
2022-01-31 18:30:49
FR_MTP_TRIA
436
223
2022-01-31 18:30:50
FR_MTP_ARCT
0460
0139
2022-01-31 18:30:51
FR_MTP_PITO
588
328
2022-01-31 18:30:51
FR_MTP_CIRC
1200
0585
2022-01-31 18:30:52
FR_MTP_SABI
0485
0260
2022-01-31 18:30:52
FR_MTP_GARC
0395
0282
2022-01-31 18:30:52
FR_MTP_SABI
0485
0260
2022-01-31 18:30:53
FR_MTP_MOSS
0423
0223
2022-01-31 18:30:53
FR_STJ_SJLC
0290
0196
2022-01-31 18:30:53
FR_MTP_MEDC
0255
0132
2022-01-31 18:30:54
FR_MTP_OCCI
0627
0478
2022-01-31 18:30:54
FR_CAS_VICA
0074
0074
2022-01-31 18:30:54
FR_MTP_GA109
0109
0096
2022-01-31 18:30:55
FR_MTP_GA250
0250
0191
2022-01-31 18:30:55
FR_CAS_CDGA
0260
0107
2022-01-31 18:30:55
FR_MTP_ARCE
0230
0230
2022-01-31 18:30:56
FR_MTP_POLY
1911
1448
2022-01-31 18:35:59
FR_MTP_ANTI
0239
0147
2022-01-31 18:35:59
FR_MTP_COME
0835
0377
2022-01-31 18:35:59
FR_MTP_CORU
0430
0214
2022-01-31 18:36:00
FR_MTP_EURO
0593
0445
2022-01-31 18:36:00
FR_MTP_FOCH
0540
0190
2022-01-31 18:36:01
FR_MTP_GAMB
0470
0112
2022-01-31 18:36:01
FR_MTP_GARE
656
416
2022-01-31 18:36:01
FR_MTP_TRIA
436
226
2022-01-31 18:36:02
FR_MTP_ARCT
0460
0139
2022-01-31 18:36:02
FR_MTP_PITO
588
333
2022-01-31 18:36:02
FR_MTP_CIRC
1200
0585
2022-01-31 18:36:03
FR_MTP_SABI
0485
0258
2022-01-31 18:36:03
FR_MTP_GARC
0395
0284
2022-01-31 18:36:04
FR_MTP_SABI
0485
0258
2022-01-31 18:36:04
FR_MTP_MOSS
0423
0227
2022-01-31 18:36:05
FR_STJ_SJLC
0290
0196
2022-01-31 18:36:05
FR_MTP_MEDC
0255
0135
2022-01-31 18:36:05
FR_MTP_OCCI
0627
0480
2022-01-31 18:36:06
FR_CAS_VICA
0074
0074
2022-01-31 18:36:06
FR_MTP_GA109
0109
0096
2022-01-31 18:36:07
FR_MTP_GA250
0250
0192
2022-01-31 18:36:07
FR_CAS_CDGA
0260
0109
2022-01-31 18:36:07
FR_MTP_ARCE
0230
0230
2022-01-31 18:36:08
FR_MTP_POLY
1911
1448
2022-01-31 18:41:08
FR_MTP_ANTI
0239
0147
2022-01-31 18:41:08
FR_MTP_COME
0835
0382
2022-01-31 18:41:09
FR_MTP_CORU
0430
0213
2022-01-31 18:41:09
FR_MTP_EURO
0593
0448
2022-01-31 18:41:09
FR_MTP_FOCH
0540
0195
2022-01-31 18:41:10
FR_MTP_GAMB
0470
0114
2022-01-31 18:41:10
FR_MTP_GARE
656
412
2022-01-31 18:41:10
FR_MTP_TRIA
436
226
2022-01-31 18:41:11
FR_MTP_ARCT
0460
0138
2022-01-31 18:41:11
FR_MTP_PITO
588
336
2022-01-31 18:41:11
FR_MTP_CIRC
1200
0585
2022-01-31 18:41:12
FR_MTP_SABI
0485
0272
2022-01-31 18:41:12
FR_MTP_GARC
0395
0286
2022-01-31 18:41:12
FR_MTP_SABI
0485
0272
2022-01-31 18:41:13
FR_MTP_MOSS
0423
0231
2022-01-31 18:41:13
FR_STJ_SJLC
0290
0196
2022-01-31 18:41:13
FR_MTP_MEDC
0255
0135
2022-01-31 18:41:13
FR_MTP_OCCI
0627
0490
2022-01-31 18:41:14
FR_CAS_VICA
0074
0074
2022-01-31 18:41:14
FR_MTP_GA109
0109
0097
2022-01-31 18:41:14
FR_MTP_GA250
0250
0192
2022-01-31 18:41:15
FR_CAS_CDGA
0260
0111
2022-01-31 18:41:15
FR_MTP_ARCE
0230
0230
2022-01-31 18:41:15
FR_MTP_POLY
1911
1448
2022-01-31 18:46:16
FR_MTP_ANTI
0239
0147
2022-01-31 18:46:16
FR_MTP_COME
0835
0389
2022-01-31 18:46:17
FR_MTP_CORU
0430
0214
2022-01-31 18:46:17
FR_MTP_EURO
0593
0456
2022-01-31 18:46:17
FR_MTP_FOCH
0540
0197
2022-01-31 18:46:17
FR_MTP_GAMB
0470
0113
2022-01-31 18:46:18
FR_MTP_GARE
656
410
2022-01-31 18:46:18
FR_MTP_TRIA
436
232
2022-01-31 18:46:18
FR_MTP_ARCT
0460
0140
2022-01-31 18:46:19
FR_MTP_PITO
588
340
2022-01-31 18:46:19
FR_MTP_CIRC
1200
0585
2022-01-31 18:46:19
FR_MTP_SABI
0485
0274
2022-01-31 18:46:20
FR_MTP_GARC
0395
0289
2022-01-31 18:46:20
FR_MTP_SABI
0485
0274
2022-01-31 18:46:20
FR_MTP_MOSS
0423
0238
2022-01-31 18:46:21
FR_STJ_SJLC
0290
0197
2022-01-31 18:46:21
FR_MTP_MEDC
0255
0143
2022-01-31 18:46:21
FR_MTP_OCCI
0627
0497
2022-01-31 18:46:22
FR_CAS_VICA
0074
0074
2022-01-31 18:46:22
FR_MTP_GA109
0109
0097
2022-01-31 18:46:22
FR_MTP_GA250
0250
0190
2022-01-31 18:46:23
FR_CAS_CDGA
0260
0112
2022-01-31 18:46:23
FR_MTP_ARCE
0230
0230
2022-01-31 18:46:27
FR_MTP_POLY
1911
1448
2022-01-31 18:51:27
FR_MTP_ANTI
0239
0148
2022-01-31 18:51:27
FR_MTP_COME
0835
0391
2022-01-31 18:51:28
FR_MTP_CORU
0430
0211
2022-01-31 18:51:28
FR_MTP_EURO
0593
0459
2022-01-31 18:51:28
FR_MTP_FOCH
0540
0193
2022-01-31 18:51:29
FR_MTP_GAMB
0470
0116
2022-01-31 18:51:29
FR_MTP_GARE
656
399
2022-01-31 18:51:29
FR_MTP_TRIA
436
233
2022-01-31 18:51:30
FR_MTP_ARCT
0460
0140
2022-01-31 18:51:30
FR_MTP_PITO
588
344
2022-01-31 18:51:30
FR_MTP_CIRC
1200
0585
2022-01-31 18:51:31
FR_MTP_SABI
0485
0277
2022-01-31 18:51:31
FR_MTP_GARC
0395
0289
2022-01-31 18:51:31
FR_MTP_SABI
0485
0277
2022-01-31 18:51:32
FR_MTP_MOSS
0423
0242
2022-01-31 18:51:32
FR_STJ_SJLC
0290
0200
2022-01-31 18:51:32
FR_MTP_MEDC
0255
0145
2022-01-31 18:51:33
FR_MTP_OCCI
0627
0503
2022-01-31 18:51:33
FR_CAS_VICA
0074
0074
2022-01-31 18:51:33
FR_MTP_GA109
0109
0098
2022-01-31 18:51:34
FR_MTP_GA250
0250
0189
2022-01-31 18:51:34
FR_CAS_CDGA
0260
0113
2022-01-31 18:51:34
FR_MTP_ARCE
0230
0230
2022-01-31 18:51:35
FR_MTP_POLY
1911
1448
2022-01-31 18:56:35
FR_MTP_ANTI
0239
0148
2022-01-31 18:56:35
FR_MTP_COME
0835
0393
2022-01-31 18:56:36
FR_MTP_CORU
0430
0213
2022-01-31 18:56:36
FR_MTP_EURO
0593
0459
2022-01-31 18:56:36
FR_MTP_FOCH
0540
0190
2022-01-31 18:56:37
FR_MTP_GAMB
0470
0116
2022-01-31 18:56:37
FR_MTP_GARE
656
403
2022-01-31 18:56:37
FR_MTP_TRIA
436
240
2022-01-31 18:56:38
FR_MTP_ARCT
0460
0141
2022-01-31 18:56:38
FR_MTP_PITO
588
342
2022-01-31 18:56:38
FR_MTP_CIRC
1200
0585
2022-01-31 18:56:39
FR_MTP_SABI
0485
0282
2022-01-31 18:56:39
FR_MTP_GARC
0395
0289
2022-01-31 18:56:39
FR_MTP_SABI
0485
0282
2022-01-31 18:56:40
FR_MTP_MOSS
0423
0243
2022-01-31 18:56:40
FR_STJ_SJLC
0290
0204
2022-01-31 18:56:40
FR_MTP_MEDC
0255
0147
2022-01-31 18:56:40
FR_MTP_OCCI
0627
0504
2022-01-31 18:56:41
FR_CAS_VICA
0074
0074
2022-01-31 18:56:41
FR_MTP_GA109
0109
0098
2022-01-31 18:56:41
FR_MTP_GA250
0250
0188
2022-01-31 18:56:42
FR_CAS_CDGA
0260
0113
2022-01-31 18:56:42
FR_MTP_ARCE
0230
0230
2022-01-31 18:56:42
FR_MTP_POLY
1911
1448
2022-01-31 19:01:43
FR_MTP_ANTI
0239
0148
2022-01-31 19:01:43
FR_MTP_COME
0835
0392
2022-01-31 19:01:43
FR_MTP_CORU
0430
0215
2022-01-31 19:01:44
FR_MTP_EURO
0593
0460
2022-01-31 19:01:44
FR_MTP_FOCH
0540
0191
2022-01-31 19:01:44
FR_MTP_GAMB
0470
0115
2022-01-31 19:01:45
FR_MTP_GARE
656
406
2022-01-31 19:01:45
FR_MTP_TRIA
436
244
2022-01-31 19:01:45
FR_MTP_ARCT
0460
0144
2022-01-31 19:01:46
FR_MTP_PITO
588
348
2022-01-31 19:01:46
FR_MTP_CIRC
1200
0585
2022-01-31 19:01:46
FR_MTP_SABI
0485
0286
2022-01-31 19:01:47
FR_MTP_GARC
0395
0291
2022-01-31 19:01:47
FR_MTP_SABI
0485
0286
2022-01-31 19:01:47
FR_MTP_MOSS
0423
0248
2022-01-31 19:01:48
FR_STJ_SJLC
0290
0206
2022-01-31 19:01:48
FR_MTP_MEDC
